Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Unnamed: 60
Brazil,BRA,"Health expenditure, total (current US$)",SH.XPD.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51153221027.4129,57244054748.3429,59317709787.2329,56862003406.7242,41608649360.7344,46189419705.9623,40283639505.9159,36407200687.1612,38805763583.3261,47327982577.395,73750711610.4857,92563572258.8212,115594380347.066,139602273288.091,143969664526.33,182659235249.888,211573355334.23,199349883566.046,202924362489.348,195243908092.831,,
Brazil,BRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.20179533958435,,,,,,,,,,3.69180011749268,,,,,4.9951000213623,,,,,,,,,,,,3.56030011177063,,,3.3452999592,,,3.5,,,3.1099998951,,,,,,2.6,,,2.4,,,,2.4,2.4,2.3,2.3,,,,
Brazil,BRA,"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,,,,,,,,,,,,,,,,,,,,,56,62,64,66,75,63,65,68,74,74,79,87,90,95,93,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
Brazil,BRA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,,,,,,,,,,,,,,37,47,56,60,68,66,58,58,58,56,66,78,71,75,74,81,77,79,93,94,98,98,99,99,99,99,99,99,99,99,99,99,95,97,93,96,
Brazil,BRA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,91,92,97,96,98,99,99,96,99,96,98,96,96,96,96,
Brazil,BRA,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,93,93,94,95,96,97,98,99,99,99,99,95,98,95,96,
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,,,,,,,,,,,,,,57,73,66,68,73,67,67,64,62,60,78,85,91,85,77,87,80,99,95,99,99,99,96,97,97,98,99,99,99,99,99,99,99,99,99,99,
Brazil,BRA,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,,,,,,,,,,,,,,,,,,,,,69,39,51,55,55,52,51,53,57,54,58,67,65,64,70,79,80,89,95,99,99,99,99,99,99,99,99,99,99,99,99,98,96,96,96,98,
Brazil,BRA,Improved sanitation facilities (% of population with access),SH.STA.ACSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,67.5,68.3,69.1,70,70.8,71.5,72.4,73.1,73.9,74.7,75.3,75.9,76.5,77.1,77.7,78.2,78.8,79.4,79.9,80.5,81.1,81.6,82.1,82.7,82.8,
Brazil,BRA,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31.9,32.7,33.6,34.5,35.3,36.2,37,37.9,38.7,39.6,40.4,41.3,42.1,43,43.8,44.7,45.5,46.4,47.2,48.1,49,49.8,50.7,51.5,51.5,
Brazil,BRA,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1,79.5,79.9,80.2,80.6,81,81.4,81.7,82.1,82.5,82.8,83.2,83.6,83.9,84.3,84.7,85,85.4,85.8,86.2,86.5,86.9,87.3,87.6,88,88,
Brazil,BRA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,89,89.6,90.1,90.6,91.1,91.6,92.1,92.5,93,93.5,93.8,94.2,94.5,94.9,95.2,95.6,95.9,96.2,96.5,96.9,97.2,97.5,97.8,98.1,98.1,
Brazil,BRA,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7,68.5,69.3,70.1,70.9,71.7,72.5,73.3,74.1,74.9,75.7,76.5,77.3,78.1,78.9,79.7,80.5,81.3,82.2,83,83.8,84.6,85.4,86.2,87,87,
Brazil,BRA,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8,96,96.2,96.3,96.5,96.7,96.9,97,97.2,97.4,97.6,97.7,97.9,98.1,98.3,98.4,98.6,98.8,98.9,99.1,99.3,99.5,99.6,99.8,100,100,
Brazil,BRA,Incidence of HIV (% of uninfected population ages 15-49),SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,
Brazil,BRA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,81,78,76,73,71,69,67,65,63,61,58,56,54,53,51,50,49,46,49,46,47,45,45,44,,
Brazil,BRA,"Infant and young child feeding practices, all 3 IYCF (% children ages 6-23 months)",SH.STA.IYCF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2369542470991,37.2531644129975,39.2116628733745,39.2723793059588,39.6781661740463,40.0803099001212,39.7612769993795,40.114940190201,40.4249269641221,41.1396450088242,41.2376338103658,41.3374142573159,41.9826922091323,42.2267118656252,42.5464600467174,43.0187038586372,43.0660002491995,43.1020277286229,43.0614103945061,43.3030682715719,43.555007131102,43.6976499193059,43.7059575124652,43.7037081528788,43.7742806986552,,
Brazil,BRA,"Labor force, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62785855,66647906,70625546,72133325,74007634,75947050,75589700,78249218,80136642,82880370,84303353,85569837,88407701,90365504,93081751,95902564,97159118,98225866,100111635,101850665,103742031,105322426,106952122,108384636,109842906,,
Brazil,BRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,56.076,56.663,57.266,57.877,58.491,59.104,59.715,60.323,60.921,61.5,62.045,62.54,62.978,63.359,63.687,63.971,64.226,64.47,64.721,64.99,65.284,65.607,65.952,66.315,66.694,67.088,67.493,67.907,68.327,68.754,69.191,69.641,70.107,70.589,71.083,71.585,72.09,72.59,73.078,73.548,73.991,74.403,74.783,75.134,75.459,75.761,76.049,76.328,76.605,76.883,77.164,77.444,77.721,77.989,78.25,,
Brazil,BRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,52.424,52.867,53.302,53.727,54.141,54.542,54.933,55.315,55.688,56.049,56.394,56.718,57.017,57.292,57.545,57.781,58.004,58.224,58.445,58.674,58.912,59.159,59.412,59.67,59.935,60.205,60.479,60.759,61.047,61.349,61.673,62.03,62.424,62.855,63.32,63.811,64.319,64.832,65.337,65.823,66.281,66.704,67.095,67.457,67.792,68.105,68.401,68.688,68.972,69.259,69.55,69.846,70.143,70.44,70.737,,
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.2054634146342,54.7187073170732,55.2356585365854,55.7513902439024,56.2629512195122,56.7673658536585,57.2656829268293,57.7579268292683,58.2406829268293,58.7080243902439,59.1505853658537,59.558,59.9248048780488,60.251512195122,60.5410975609756,60.800512195122,61.0391219512195,61.2708292682927,61.5064634146342,61.7549756097561,62.0202926829268,62.3043658536585,62.602243902439,62.9114634146342,63.2320731707317,63.5625609756098,63.9004634146341,64.2458292682927,64.5982195121951,64.9611951219512,65.3403170731707,65.7426829268293,66.1718048780488,66.6276829268293,67.1068292682927,67.6031951219512,68.1097317073171,68.6163902439024,69.1130975609756,69.5912926829268,70.0419756097561,70.4596097560976,70.845243902439,71.2018780487805,71.532,71.8396341463415,72.1317317073171,72.4148292682927,72.6954146341463,72.9780243902439,73.2641463414634,73.5523414634146,73.8395853658537,74.1224390243903,74.4018780487805,,
Brazil,BRA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33002354428509,0.306040587024668,0.283046493145227,0.268154695225658,0.248588487204161,0.233217568300512,0.234309190087595,0.244180313912152,0.248958457420545,0.212330347969206,0.169096200956519,0.153594628098853,0.152810607259031,0.150432717055814,0.15128473014088,0.148820008277684,0.146693607884958,0.140143629369135,0.132438189560752,0.127441102628658,0.125366106811309,0.113383525058448,0.112556513348928,0.0906926689677704,0.0846836868138012,0.080088381024304,
Brazil,BRA,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,330,350,370,400,430,430,410,400,470,590,650,650,660,660,670,680,710,760,780,800,880,890,1100,1200,1200,
Brazil,BRA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,,,,,72.8531494140625,,,,,,,,,,,,,,,,,,,,86.5000534057617,,,,88.8061294555664,,89.8555908203125,90.2280120849609,90.2195510864258,90.4112167358398,90.6817016601563,91.6331481933594,91.6249008178711,91.7649612426758,,92.8659210205078,
Brazil,BRA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,76.3773574829102,,,,,,,,,,,,,,,,,,,,86.2279815673828,,,,88.4094619750977,,89.3532409667969,89.7721405029297,89.8378677368164,90.1748428344727,90.0561828613281,91.1689834594727,91.0256729125977,91.1779632568359,,92.2919387817383,
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,74.5867309570313,,,,,,,,,,,,,,,,,,,,86.3678817749023,,,,88.6162414550781,,89.6152267456055,90.0093688964844,90.03662109375,90.298210144043,90.3791809082031,91.4112396240234,91.3378524780273,91.4842376708984,,92.5868072509766,
Brazil,BRA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,82.5567626953125,,,,,,,,,,,,,,,,,,,,92.6540069580078,,,,95.7838897705078,,96.7969970703125,97.0568771362305,97.1804580688477,97.4457168579102,96.7161712646484,97.9099884033203,98.2274322509766,98.2520370483398,,98.520149230957,
Brazil,BRA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,83.9142684936523,,,,,,,,,,,,,,,,,,,,94.1841125488281,,,,96.8438568115234,,97.5822982788086,97.8006286621094,97.8436279296875,98.0655364990234,97.5141220092773,98.4869232177734,98.6196594238281,98.7366790771484,,98.9323883056641,
Brazil,BRA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,,,,,,8.2,8.2,8.1,8.2,8.2,,7.76,8.39,8.5,,,,,
Brazil,BRA,Malaria cases reported,SH.STA.MALR,,,,,,,,,,,,,,,,,,,,,,,221939,297687,378257,401904,443627,508864,559535,,560396,614431,609860,466190,564406,565727,455194,392976,471892,609594,613241,388303,348259,408886,465004,606067,549469,458652,315746,309316,334667,267146,242758,177767,143415,,
Brazil,BRA,Male population 00-04,SP.POP.0004.MA,6334628,6520793,6734382,6957018,7153016,7300047,7474102,7527814,7501625,7462751,7463126,7438776,7481400,7580225,7706145,7841561,8036935,8218988,8389046,8557134,8733447,8966191,9144496,9276309,9363954,9412244,9447241,9407879,9316754,9203023,9087254,8912932,8785789,8701495,8653786,8636704,8638045,8704108,8806676,8908861,8987364,9143578,9191152,9152472,9058172,8932715,8771493,8546994,8294896,8063632,7885535,7643747,7571866,7610463,7665102,7671119,
Brazil,BRA,Male population 05-09,SP.POP.0509.MA,5231848,5427001,5605738,5765600,5913553,6060212,6241065,6447447,6665865,6866817,7014688,7157194,7235538,7251732,7233546,7221918,7270149,7343159,7441500,7556005,7671164,7819633,8001644,8209262,8423315,8616681,8803633,8978178,9130220,9248777,9324334,9371990,9351588,9267816,9146124,9025006,8923899,8820049,8721709,8638834,8580738,8561487,8608666,8713454,8839873,8934608,8996199,9027921,9020997,8973656,8890642,8784148,8600593,8352192,8083020,7855408,
Brazil,BRA,Male population 10-14,SP.POP.1014.MA,4253064,4432581,4617379,4807688,4999528,5183663,5342319,5502907,5665358,5833961,6013912,6213020,6422365,6635628,6828975,6972880,7061091,7109061,7130513,7150331,7187469,7236622,7307993,7398489,7508218,7641477,7798820,7984999,8188750,8393451,8586609,8775143,8948320,9103230,9225754,9296361,9308899,9269789,9193239,9100275,9004068,8888875,8778618,8675503,8596343,8564177,8581810,8649282,8748620,8847289,8919240,8978617,9007129,9007278,8970446,8877480,
Brazil,BRA,Male population 15-19,SP.POP.1519.MA,3454407,3562208,3699790,3860727,4034900,4215935,4388401,4576793,4772559,4964062,5145719,5320361,5477552,5628393,5791505,5976145,6169066,6384596,6602470,6790769,6931043,7018718,7065793,7086416,7106849,7145566,7193968,7261415,7350035,7461474,7596545,7757187,7938963,8136340,8338933,8537064,8718564,8892808,9048452,9168272,9240862,9244826,9208862,9139932,9051555,8955536,8846764,8730013,8623090,8550016,8524268,8552135,8619010,8711778,8806278,8883238,
Brazil,BRA,Male population 20-24,SP.POP.2024.MA,3156726,3214667,3249579,3277745,3325570,3409016,3510028,3647882,3813240,3990103,4168590,4353304,4540101,4727106,4912485,5094005,5259425,5414618,5567981,5732987,5916682,6107894,6322127,6537808,6723215,6860277,6946608,6991646,7010802,7029802,7066393,7118773,7181954,7263673,7371257,7507589,7663232,7841025,8034470,8233388,8429412,8606530,8784989,8946171,9065993,9132189,9150438,9120047,9051204,8960667,8861861,8768772,8654525,8543267,8467654,8445395,
Brazil,BRA,Male population 25-29,SP.POP.2529.MA,2624284,2698774,2799136,2912016,3015976,3098548,3150938,3188032,3222078,3273291,3354915,3466192,3603037,3760991,3931689,4108479,4284630,4468813,4656580,4841679,5020397,5183616,5337342,5488218,5649332,5827991,6016895,6227028,6437691,6617243,6747837,6838001,6879760,6893136,6908407,6944710,6995731,7058972,7140509,7246804,7380711,7532273,7713853,7912874,8112725,8302634,8489603,8670682,8830556,8948240,9011827,9043098,9014137,8941640,8850879,8758126,
Brazil,BRA,Male population 30-34,SP.POP.3034.MA,2407008,2447272,2467340,2480606,2508393,2562954,2632459,2733348,2849617,2955304,3035802,3097333,3134362,3163592,3211249,3292446,3396728,3530914,3688494,3857810,4031116,4203926,4385323,4569498,4749917,4923052,5083570,5233743,5380657,5536690,5708517,5898621,6103123,6305489,6479008,6607684,6694594,6737121,6753492,6772158,6811094,6858455,6926484,7015604,7126164,7258486,7416667,7599122,7796665,7995304,8184155,8378553,8556921,8710461,8826839,8897262,
Brazil,BRA,Male population 35-39,SP.POP.3539.MA,1958457,2035403,2119893,2204844,2279958,2339443,2375291,2397286,2415532,2446412,2500008,2576234,2675514,2785580,2886421,2965979,3020760,3056386,3087090,3135317,3214777,3316309,3447727,3601479,3765948,3933724,4102758,4279800,4459496,4634883,4801994,4962555,5108188,5249145,5401035,5571398,5754969,5955576,6156086,6329659,6460333,6542182,6589275,6613974,6638488,6678686,6733880,6804337,6893213,7003322,7135600,7300652,7480588,7671405,7866830,8059795,
Brazil,BRA,Male population 40-44,SP.POP.4044.MA,1606030,1649472,1699566,1756571,1821152,1893064,1964653,2048561,2135594,2211918,2270125,2311467,2332703,2347100,2375325,2428733,2497933,2593503,2701745,2800601,2877563,2929210,2963368,2992948,3039456,3116115,3214851,3342376,3491629,3651080,3813313,3980268,4151599,4324659,4495505,4661248,4814953,4956716,5095969,5247413,5418185,5594407,5794521,5997710,6172858,6302507,6390256,6439584,6465485,6491856,6534293,6597228,6666674,6750887,6859485,6996281,
Brazil,BRA,Male population 45-49,SP.POP.4549.MA,1399727,1425569,1447909,1470724,1499960,1538930,1577757,1627078,1685625,1751177,1821923,1895686,1976045,2056845,2128753,2186085,2220091,2238602,2253123,2281323,2333235,2398446,2489752,2593068,2687073,2760043,2808656,2840900,2869612,2915103,2989601,3087205,3209634,3352123,3506136,3665700,3825973,3992141,4161103,4328749,4492464,4639722,4781374,4922867,5074513,5242040,5420644,5618830,5818097,5990044,6118348,6212420,6261694,6285233,6312379,6360834,
Brazil,BRA,Male population 50-54,SP.POP.5054.MA,1139100,1176466,1213608,1249858,1284509,1317311,1339757,1362352,1387205,1417536,1455612,1497121,1544143,1597449,1658205,1726254,1791680,1866465,1943446,2011750,2065479,2095196,2111385,2124437,2150946,2200311,2261662,2347769,2445364,2534163,2603190,2650665,2680771,2707789,2752776,2827654,2922806,3042141,3180882,3331026,3487180,3639769,3802924,3971097,4136990,4296637,4443122,4581608,4719405,4868054,5033040,5212745,5405284,5596453,5764258,5895373,
Brazil,BRA,Male population 55-59,SP.POP.5559.MA,861471,889431,924021,963122,1003803,1044281,1076989,1112453,1148844,1183379,1214798,1238898,1259694,1281112,1308757,1345553,1379731,1421304,1470187,1526278,1589086,1647246,1714993,1785038,1847068,1895779,1921394,1935039,1946940,1972330,2019489,2079247,2159720,2249926,2332893,2399516,2447940,2481033,2511976,2560094,2636307,2727725,2844675,2980879,3126909,3277147,3425689,3582317,3743090,3902238,4056283,4201953,4335166,4466011,4609933,4774236,
Brazil,BRA,Male population 60-64,SP.POP.6064.MA,682628,697356,708147,718867,734955,759214,783323,815116,851946,889947,927008,958605,990188,1021491,1051936,1081122,1098060,1114108,1132296,1156607,1189240,1217567,1252622,1294208,1342597,1397712,1448784,1508420,1570232,1624834,1667622,1692675,1705570,1717195,1742512,1789065,1852431,1933833,2023034,2104849,2171562,2218920,2255176,2290614,2341002,2415701,2504686,2615258,2742402,2878776,3020022,3163942,3312090,3462542,3613135,3762524,
Brazil,BRA,Male population 65-69,SP.POP.6569.MA,455018,475768,499439,524003,546667,566219,577801,587566,598330,613677,635432,658166,685051,714880,746091,777815,800771,824983,849840,873981,896877,909061,920496,933899,952787,979054,1003463,1032388,1066303,1106016,1151827,1199147,1252028,1305793,1353327,1391397,1423984,1446215,1467512,1500561,1551549,1612778,1691547,1777762,1856620,1920747,1964572,1997978,2031685,2080366,2151737,2237015,2338685,2454374,2580463,2714371,
Brazil,BRA,Male population 70-74,SP.POP.7074.MA,282630,292552,302690,313940,327513,343971,360610,379962,400082,418119,432993,443493,450882,458393,469889,487071,503112,521983,542678,563920,585345,602525,619963,637084,652829,667106,678241,687614,697801,711672,730766,755202,780731,808659,840869,878337,929091,984488,1039984,1089377,1130246,1162675,1188081,1213398,1248312,1297793,1353547,1422868,1497240,1564749,1620112,1662236,1693765,1725298,1771112,1838642,
Brazil,BRA,Male population 75-79,SP.POP.7579.MA,157562,163545,168674,173528,178741,184741,192808,200665,208858,218101,228796,242636,256768,269962,280770,289014,295480,299196,302447,307692,316021,328448,340917,352766,363509,373421,388206,401750,413509,422602,429209,442168,452344,461971,473333,487538,515353,543974,574635,608931,647440,691314,739802,788922,832984,869679,896582,917030,937745,967051,1008606,1059108,1118321,1179994,1235990,1283258,
Brazil,BRA,Male population 80+,SP.POP.80UP.MA,91456,99821,106868,111624,114029,113679,122940,130587,136159,139181,139481,151066,160092,166579,170909,172933,187731,199886,207802,210080,206117,219218,227690,231259,230016,223622,241153,254518,262703,264892,260441,283480,302263,315204,321022,319162,347605,372750,394689,414115,430922,471517,510055,546962,583253,619354,678835,737065,790895,836929,873982,935705,988365,1035216,1080900,1127396,
Brazil,BRA,"Malnutrition prevalence, height for age (% of children under 5)",SH.STA.STNT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3999996185303,,,,,,,13.5,,,,,,,,,,,7.09999990463257,,,,,,,,,
Brazil,BRA,"Malnutrition prevalence, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7999992370605,,,,,,,11.5,,,,,,,,,,,5.80000019073486,,,,,,,,,
Brazil,BRA,"Malnutrition prevalence, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8999996185303,,,,,,,15.3999996185303,,,,,,,,,,,8.30000019073486,,,,,,,,,
Brazil,BRA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.30000019073486,,,,,,,4.5,,,,,,3.70000004768372,,,,,2.20000004768372,,,,,,,,,
Brazil,BRA,"Malnutrition prevalence, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19999980926514,,,,,,,4.19999980926514,,,,,,3.09999990463257,,,,,2.09999990463257,,,,,,,,,
Brazil,BRA,"Malnutrition prevalence, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.30000019073486,,,,,,,4.80000019073486,,,,,,4.30000019073486,,,,,2.20000004768372,,,,,,,,,
Brazil,BRA,Maternal leave benefits (% of wages paid in covered period),SH.MMR.WAGE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,100,,100,
Brazil,BRA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,100,95,93,88,84,86,90,94,81,66,61,62,63,66,67,68,67,66,65,65,59,60,48,46,44,
Brazil,BRA,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,,,,,,,,,,,,,,,,269,,,,,,,,217,,,,,,,,,,,,,184,,,,,64,,72,75.9,53.4,,75,,,,64.8,58.2,,,,
Brazil,BRA,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,,,
Brazil,BRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,289.255,281.873,274.491,266.778,259.064,251.351,243.637,235.924,229.233,222.542,215.851,209.161,202.47,200.612,198.755,196.897,195.039,193.182,190.912,188.643,186.374,184.104,181.835,179.143,176.451,173.759,171.067,168.375,165.193,162.012,158.83,155.648,152.466,149.222,145.977,142.733,139.489,136.245,132.65,129.055,125.46,121.864,118.269,115.954,113.639,111.324,109.008,106.693,104.687,102.682,100.676,98.67,96.664,95.071,93.478,,
Brazil,BRA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,320.476,314.4,308.325,303.449,298.574,293.698,288.822,283.946,281.994,280.041,278.088,276.135,274.183,276.247,278.311,280.376,282.44,284.505,286.123,287.741,289.359,290.977,292.595,293.102,293.608,294.114,294.62,295.126,293.403,291.68,289.956,288.233,286.51,281.793,277.076,272.36,267.643,262.926,257.794,252.662,247.531,242.399,237.267,233.267,229.267,225.268,221.268,217.268,213.842,210.416,206.99,203.564,200.138,197.277,194.417,,
Brazil,BRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,129.4,126.1,122.9,119.9,117.1,114.5,112.1,109.8,107.4,105,102.5,100,97.4,94.9,92.3,89.8,87.3,84.7,82,79,75.9,72.7,69.7,66.7,64,61.4,59,56.8,54.8,52.8,50.9,48.9,46.8,44.6,42.2,39.7,37.2,34.8,32.4,30.2,28.1,26.1,24.3,22.5,21,19.5,18.2,17.1,16.2,15.4,14.8,14.4,14.3,14.3,14.4,14.6,
Brazil,BRA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9,,,,,,,,,,25.1,,,,,,,,,,13.3,,,,,13.3,
Brazil,BRA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6,,,,,,,,,,31,,,,,,,,,,16.2,,,,,15.8,
Brazil,BRA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,23.3,22.4,21.5,20.7,20,19.3,18.5,17.8,17,16,14.9,13.9,13,12.2,11.5,10.8,10.4,10.3,10.5,10.7,10.8,10.7,10.3,9.6,8.9,
Brazil,BRA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,171.9,167.2,162.7,158.4,154.5,150.7,147.2,143.9,140.5,137,133.5,129.8,126.1,122.5,118.9,115.3,111.7,107.9,104,99.7,95.3,90.8,86.5,82.4,78.6,75.1,71.9,68.8,66,63.4,60.8,58.2,55.4,52.5,49.4,46.3,43.2,40.2,37.2,34.5,32,29.6,27.4,25.4,23.6,21.9,20.4,19.2,18.1,17.2,16.6,16.2,16,16,16.2,16.4,
Brazil,BRA,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4,,,,,,,,,,28.6,,,,,,,,,,15,,,,,14.9,
Brazil,BRA,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9,,,,,,,,,,35.1,,,,,,,,,,18.1,,,,,17.7,
Brazil,BRA,Net migration,SM.POP.NETM,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,15924,,,,
Brazil,BRA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,59,62,63,64,68,71,75,78,81,83,86,89,92,92,65,76,78,67,92,92,92,92,92,92,93,93,93,93,
Brazil,BRA,Number of infant deaths,SH.DTH.IMRT,393414,396270,400911,405159,405970,401600,389964,374268,356584,341001,329675,323953,321544,321862,322375,322469,321164,318647,314712,308373,300356,290590,280683,269428,257796,244914,231262,217414,204140,191584,180764,171142,162191,153991,146169,138893,132469,126845,120923,114741,107590,99482,91386,82761,75013,67255,60204,53879,48626,44529,42049,41324,42305,43966,45682,46995,
Brazil,BRA,Number of maternal deaths,SH.MMR.DTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,3600,3400,3300,3100,3000,3100,3300,3400,3000,2400,2200,2200,2200,2300,2300,2300,2200,2100,2000,2000,1800,1800,1500,1400,1300,
Brazil,BRA,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85534,80852,77002,73668,71196,69529,68340,67092,66140,64338,61046,56608,52117,47688,43470,39575,35652,32709,30871,30328,30378,30977,31639,31645,30421,28604,
Brazil,BRA,Number of people who are undernourished,SN.ITK.DEFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22600000,22100000,22500000,22500000,22400000,22300000,22100000,22200000,22100000,21400000,19900000,17200000,14100000,11100000,,,,,,,,,,,,
Brazil,BRA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6168,,,,
